n_orders_in_system,n_express_orders_pct,avg_due_date_tightness,fraction_already_late,zone_utilization_avg,zone_utilization_std,bottleneck_zone,avg_remaining_proc_time,std_remaining_proc_time,throughput_last_30min,breakdown_flag,n_broken_stations,lunch_break_flag,surge_multiplier,batch_pending_flag,avg_priority_weight,max_tardiness_so_far,sla_breach_rate_current,disruption_intensity,queue_imbalance,job_mix_entropy,time_pressure_ratio,pct_type_A,pct_type_B,pct_type_C,pct_type_D,pct_type_E,count_type_A,count_type_B,count_type_C,count_type_D,count_type_E,label
1096.0,0.0018248175038024783,-137.3276824951172,0.838769793510437,0.6373797059059143,0.21023103594779968,0.9599653482437134,33.46139144897461,8.139172554016113,0.0,1.0,4.0,0.0,1.649999976158142,0.0,1.4608573913574219,342.4434814453125,0.692307710647583,0.5625,2.515324592590332,1.9527913331985474,0.9478098750114441,0.3597390353679657,0.2562907636165619,0.2283317744731903,0.1537744700908661,0.0018639329355210066,386.0,275.0,245.0,165.0,2.0,1
1144.0,0.007867133244872093,-140.6114044189453,0.8388245701789856,0.6380363702774048,0.20769573748111725,0.9613648653030396,33.289207458496094,8.252415657043457,0.0,1.0,4.0,0.0,1.6124999523162842,0.0,1.4707034826278687,361.7236022949219,0.6958904266357422,0.5531250238418579,2.505093574523926,1.9885128736495972,0.9430097937583923,0.357969731092453,0.2546749711036682,0.22617986798286438,0.1531611680984497,0.008014247752726078,402.0,286.0,254.0,172.0,9.0,1
1209.0,0.019023986533284187,-143.7074737548828,0.8340353965759277,0.637986421585083,0.20717914402484894,0.963403582572937,33.02993392944336,8.433377265930176,0.0,1.0,2.0,0.0,1.5750000476837158,0.0,1.4926706552505493,382.1845397949219,0.7032085657119751,0.34375,2.469727039337158,2.0333800315856934,0.9477674961090088,0.355518102645874,0.2561078369617462,0.22072450816631317,0.14827296137809753,0.01937657967209816,422.0,304.0,262.0,176.0,23.0,4
1251.0,0.01838529109954834,-150.20773315429688,0.841890811920166,0.6388546228408813,0.2106035202741623,0.9614096879959106,33.07880783081055,8.434492111206055,0.0,1.0,1.0,0.0,1.537500023841858,0.0,1.4912796020507812,399.71942138671875,0.713178277015686,0.234375,2.465517520904541,2.0312647819519043,0.9568052291870117,0.3537082374095917,0.25916871428489685,0.22086389362812042,0.14751426875591278,0.018744906410574913,434.0,318.0,271.0,181.0,23.0,4
1315.0,0.019771862775087357,-153.04043579101562,0.8520526885986328,0.6418367028236389,0.20731179416179657,0.9634935855865479,33.01126480102539,8.46509838104248,0.0,1.0,4.0,0.0,1.5,0.0,1.4925639629364014,415.69378662109375,0.7211055159568787,0.5249999761581421,2.460939407348633,2.0359439849853516,0.9426801204681396,0.3532145619392395,0.25639039278030396,0.22463206946849823,0.14562354981899261,0.020139425992965698,456.0,331.0,290.0,188.0,26.0,4
1375.0,0.022545455023646355,-157.20370483398438,0.8479704856872559,0.6393100023269653,0.20686987042427063,0.9647639393806458,32.9421501159668,8.485176086425781,0.0,1.0,2.0,0.0,1.4500000476837158,0.0,1.4992619752883911,425.10528564453125,0.7286063432693481,0.3125,2.452136278152466,2.0413107872009277,0.9476014971733093,0.35424354672431946,0.254612535238266,0.2280442863702774,0.14022140204906464,0.02287822961807251,480.0,345.0,309.0,190.0,31.0,3
1412.0,0.024079320952296257,-164.8087615966797,0.8600143790245056,0.637767493724823,0.20809510350227356,0.9678440690040588,32.88982391357422,8.503926277160645,0.0,1.0,2.0,0.0,1.399999976158142,0.0,1.5010050535202026,425.10528564453125,0.7357142567634583,0.30000001192092896,2.4424476623535156,2.046804428100586,0.9562095999717712,0.35032305121421814,0.25915291905403137,0.2275664061307907,0.13854989409446716,0.024407753720879555,488.0,361.0,317.0,193.0,34.0,3
1454.0,0.024759285151958466,-171.38999938964844,0.8771807551383972,0.6371721029281616,0.20853479206562042,0.9643352627754211,32.844303131103516,8.507699012756348,0.0,1.0,2.0,0.0,1.350000023841858,0.0,1.5031402111053467,455.0338134765625,0.7412587404251099,0.2874999940395355,2.4418373107910156,2.049274206161499,0.9665038585662842,0.35101187229156494,0.25959524512290955,0.22470341622829437,0.13956734538078308,0.02512212097644806,503.0,372.0,322.0,200.0,36.0,3
21.0,0.0,84.56702423095703,0.0,0.2728624939918518,0.31299301981925964,1.0,34.114444732666016,5.477460861206055,0.0,1.0,4.0,0.0,0.6499999761581421,0.0,1.4500000476837158,0.0,0.0,0.48750001192092896,2.6457512378692627,1.4854753017425537,0.0,0.20000000298023224,0.5,0.30000001192092896,0.0,0.0,2.0,5.0,3.0,0.0,0.0,1
53.0,0.0,90.52771759033203,0.0,0.3528905212879181,0.24979184567928314,0.8704478144645691,35.95113754272461,7.727202415466309,0.0,1.0,6.0,0.0,0.75,0.0,1.3973684310913086,0.0,0.0,0.5625,2.6457512378692627,1.8904632329940796,0.0,0.3684210479259491,0.1315789520740509,0.31578946113586426,0.18421052396297455,0.0,14.0,5.0,12.0,7.0,0.0,4
85.0,0.0235294122248888,87.9919662475586,0.0,0.41274482011795044,0.24878500401973724,0.9715905785560608,35.740272521972656,9.405113220214844,0.0,1.0,7.0,0.0,0.8500000238418579,0.0,1.3686567544937134,0.0,0.0,0.5375000238418579,2.5130977630615234,2.0881359577178955,0.0,0.26865673065185547,0.16417910158634186,0.3283582031726837,0.20895522832870483,0.02985074557363987,18.0,11.0,22.0,14.0,2.0,3
152.0,0.03947368264198303,81.35174560546875,0.0,0.4724758565425873,0.2264951467514038,0.9091057777404785,35.62905502319336,9.768878936767578,0.0,1.0,6.0,0.0,0.949999988079071,0.0,1.4307692050933838,0.0,0.0,0.512499988079071,2.415482521057129,2.1594691276550293,0.06923077255487442,0.29230770468711853,0.1846153885126114,0.2461538463830948,0.23076923191547394,0.04615384712815285,38.0,24.0,32.0,30.0,6.0,0
177.0,0.011299435049295425,73.9961166381836,0.0,0.49729424715042114,0.21728424727916718,0.8769737482070923,36.2086181640625,8.321723937988281,0.0,1.0,6.0,0.0,0.9750000238418579,0.0,1.3993463516235352,0.0,0.0,0.5062500238418579,2.5867080688476562,2.0439116954803467,0.1437908560037613,0.3202614486217499,0.1895424872636795,0.2679738700389862,0.20915032923221588,0.013071895577013493,49.0,29.0,41.0,32.0,2.0,1
206.0,0.0,65.74850463867188,0.043478261679410934,0.5309076309204102,0.20535194873809814,0.8340592980384827,36.314720153808594,8.422017097473145,0.0,1.0,6.0,0.0,1.0,0.0,1.379347801208496,4.958932399749756,0.03999999910593033,0.5,2.580646276473999,1.9886929988861084,0.260869562625885,0.30434781312942505,0.239130437374115,0.23369565606117249,0.22282609343528748,0.0,56.0,44.0,43.0,41.0,0.0,0
278.0,0.028776979073882103,62.888545989990234,0.05078125,0.5282366871833801,0.1967160850763321,0.8208199143409729,35.88418960571289,9.086424827575684,0.0,1.0,4.0,0.0,1.024999976158142,0.0,1.409765601158142,4.958932399749756,0.032786883413791656,0.40625,2.505462884902954,2.1344428062438965,0.26953125,0.26953125,0.24609375,0.2265625,0.2265625,0.03125,69.0,63.0,58.0,58.0,8.0,4
316.0,0.018987340852618217,53.98720169067383,0.12802767753601074,0.5488684773445129,0.19922533631324768,0.8409678339958191,35.94563674926758,8.473405838012695,0.0,1.0,2.0,0.0,1.0499999523162842,0.0,1.4238754510879517,29.92618751525879,0.054794520139694214,0.21250000596046448,2.541835069656372,2.0890254974365234,0.30449825525283813,0.2871972322463989,0.2733564078807831,0.2110726684331894,0.20761245489120483,0.020761245861649513,83.0,79.0,61.0,60.0,6.0,4
353.0,0.00566572230309248,46.26640319824219,0.18902438879013062,0.5586336255073547,0.2023429423570633,0.857367992401123,36.01481628417969,8.167211532592773,0.0,1.0,1.0,0.0,1.0750000476837158,0.0,1.414939045906067,29.92618751525879,0.125,0.11874999850988388,2.563384532928467,2.0199427604675293,0.4176829159259796,0.30792683362960815,0.271341472864151,0.21036584675312042,0.20426829159259796,0.006097560748457909,101.0,89.0,69.0,67.0,2.0,4
419.0,0.0071599045768380165,41.363548278808594,0.191435769200325,0.5723457336425781,0.2084600031375885,0.8585745096206665,35.68802261352539,8.163413047790527,0.0,1.0,5.0,0.0,1.100000023841858,0.0,1.4264483451843262,63.66558074951172,0.1650485396385193,0.5249999761581421,2.5625226497650146,2.0160419940948486,0.4156171381473541,0.29722923040390015,0.30478590726852417,0.19899244606494904,0.191435769200325,0.007556675001978874,118.0,121.0,79.0,76.0,3.0,4
447.0,0.0022371364757418633,31.7630558013916,0.25647059082984924,0.5773237347602844,0.20897653698921204,0.8747485876083374,35.59821319580078,8.091876029968262,0.0,1.0,4.0,0.0,1.125,0.0,1.4341176748275757,75.30164337158203,0.1794871836900711,0.4312500059604645,2.5680744647979736,1.9795531034469604,0.5199999809265137,0.3199999928474426,0.29411765933036804,0.1952941119670868,0.1882352977991104,0.002352941082790494,136.0,125.0,83.0,80.0,1.0,4
479.0,0.00626304792240262,23.476041793823242,0.31578946113586426,0.5811322331428528,0.21164388954639435,0.8717210292816162,35.4204216003418,8.042486190795898,0.0,1.0,4.0,0.0,1.149999976158142,0.0,1.4497807025909424,86.9277114868164,0.21259842813014984,0.4375,2.5797231197357178,1.9965029954910278,0.5964912176132202,0.32236841320991516,0.3004385828971863,0.19078947603702545,0.179824560880661,0.00657894741743803,147.0,137.0,87.0,82.0,3.0,0
539.0,0.0092764375731349,18.137828826904297,0.3701550364494324,0.5894620418548584,0.21433620154857635,0.8684437870979309,35.21699905395508,8.167134284973145,0.0,1.0,4.0,0.0,1.0125000476837158,0.0,1.456007719039917,86.9277114868164,0.22857142984867096,0.40312498807907104,2.5583980083465576,2.010876417160034,0.6298449635505676,0.3217054307460785,0.30038759112358093,0.19186046719551086,0.17635658383369446,0.00968992244452238,166.0,155.0,99.0,91.0,5.0,4
569.0,0.010544815100729465,10.616504669189453,0.4139194190502167,0.5954859852790833,0.21199078857898712,0.8792505264282227,35.24320602416992,8.13216781616211,0.0,1.0,6.0,0.0,0.875,0.0,1.4500000476837158,110.37586212158203,0.24836601316928864,0.53125,2.563126564025879,2.022911310195923,0.6666666865348816,0.31501832604408264,0.2985348105430603,0.19413919746875763,0.18131868541240692,0.010989011265337467,172.0,163.0,106.0,99.0,6.0,4
583.0,0.008576328866183758,1.032658338546753,0.5205724239349365,0.6006059050559998,0.21436171233654022,0.8999121785163879,35.30355453491211,7.988986968994141,0.0,1.0,7.0,0.0,0.737500011920929,0.0,1.445796012878418,124.55050659179688,0.27108433842658997,0.565625011920929,2.581106424331665,2.0126352310180664,0.722719132900238,0.3112701177597046,0.3041144907474518,0.19856886565685272,0.1771019697189331,0.00894454400986433,174.0,170.0,111.0,99.0,5.0,4
630.0,0.0063492064364254475,-5.677652835845947,0.5389717817306519,0.6095429062843323,0.21444107592105865,0.9113742113113403,35.241188049316406,7.996457576751709,0.0,1.0,5.0,0.0,0.6000000238418579,0.0,1.4446102380752563,137.04364013671875,0.29651162028312683,0.6000000238418579,2.575779676437378,2.000454902648926,0.739635169506073,0.31674957275390625,0.2968491017818451,0.21061359345912933,0.16915422677993774,0.006633499171584845,191.0,179.0,127.0,102.0,4.0,0
638.0,0.0031347961630672216,-17.328699111938477,0.6065040826797485,0.6078326106071472,0.2078147530555725,0.8925929069519043,35.25447082519531,7.950907230377197,0.0,1.0,6.0,0.0,0.6875,0.0,1.4373983144760132,145.3359832763672,0.34239131212234497,0.578125,2.567560911178589,1.9827804565429688,0.7739837169647217,0.31707316637039185,0.2959349453449249,0.21300813555717468,0.17073170840740204,0.00325203244574368,195.0,182.0,131.0,105.0,2.0,0
659.0,0.0,-25.695470809936523,0.660347580909729,0.6128448843955994,0.1983838677406311,0.9012406468391418,35.27351760864258,7.923017978668213,0.0,1.0,4.0,0.0,0.7749999761581421,0.0,1.4246445894241333,162.3591766357422,0.3622449040412903,0.45625001192092896,2.5748472213745117,1.9619371891021729,0.8120062947273254,0.309636652469635,0.30015796422958374,0.21484991908073425,0.1753554493188858,0.0,196.0,190.0,136.0,111.0,0.0,0
688.0,0.0,-33.73069381713867,0.6651583909988403,0.618651807308197,0.2051924467086792,0.9083228707313538,35.19967269897461,8.066402435302734,0.0,1.0,1.0,0.0,0.862500011920929,0.0,1.4307692050933838,177.7524871826172,0.36666667461395264,0.13437500596046448,2.573450803756714,1.9557808637619019,0.8039215803146362,0.3107089102268219,0.3107089102268219,0.20211161673069,0.1764705926179886,0.0,206.0,206.0,134.0,117.0,0.0,3
727.0,0.0013755158288404346,-38.66878128051758,0.6756373643875122,0.6208116412162781,0.2030026763677597,0.8944088816642761,35.209102630615234,8.023306846618652,0.0,1.0,5.0,0.0,0.949999988079071,0.0,1.4305949211120605,185.51316833496094,0.36725664138793945,0.512499988079071,2.573615074157715,1.9714202880859375,0.7932011485099792,0.3116147220134735,0.300283282995224,0.21671387553215027,0.16997167468070984,0.00141643057577312,220.0,212.0,153.0,120.0,1.0,0
759.0,0.0065876152366399765,-46.560401916503906,0.6991869807243347,0.6257297396659851,0.1972844898700714,0.8694703578948975,35.112266540527344,8.076244354248047,0.0,1.0,4.0,1.0,1.0125000476837158,0.0,1.4395663738250732,185.79013061523438,0.37974682450294495,0.653124988079071,2.568389415740967,2.002671241760254,0.8075881004333496,0.30894309282302856,0.3008130192756653,0.21680216491222382,0.1666666716337204,0.006775067653506994,228.0,222.0,160.0,123.0,5.0,1
833.0,0.008403361774981022,-48.734806060791016,0.6683168411254883,0.625471293926239,0.19331400096416473,0.8546856045722961,34.9891471862793,8.12575626373291,0.0,1.0,3.0,1.0,1.0750000476837158,0.0,1.43886137008667,193.24765014648438,0.3817427456378937,0.5687500238418579,2.560162305831909,2.0136191844940186,0.7821782231330872,0.3056930601596832,0.2970297038555145,0.22524753212928772,0.16336633265018463,0.008663366548717022,247.0,240.0,182.0,132.0,7.0,5
873.0,0.001145475427620113,-55.23394012451172,0.6729411482810974,0.61927330493927,0.1912936568260193,0.8503480553627014,35.0904541015625,7.845030307769775,0.0,1.0,9.0,1.0,1.1375000476837158,0.0,1.4305882453918457,225.7492218017578,0.4110671877861023,0.784375011920929,2.5857388973236084,1.9657905101776123,0.7764706015586853,0.3105882406234741,0.2988235354423523,0.23058824241161346,0.15882353484630585,0.001176470541395247,264.0,254.0,196.0,135.0,1.0,1
911.0,0.0021953897085040808,-60.52395248413086,0.6912751793861389,0.6188653111457825,0.1920369416475296,0.8463993668556213,35.138126373291016,7.851349830627441,0.0,1.0,5.0,1.0,1.2000000476837158,0.0,1.4282997846603394,247.0498504638672,0.4377358555793762,0.800000011920929,2.5919511318206787,1.9760396480560303,0.7829977869987488,0.3076062500476837,0.2964205741882324,0.23378075659275055,0.15995526313781738,0.0022371364757418633,275.0,265.0,209.0,143.0,2.0,4
983.0,0.0020345880184322596,-62.06278991699219,0.6625258922576904,0.6071790456771851,0.1895645707845688,0.8364032506942749,35.15565872192383,7.829934597015381,0.0,1.0,5.0,0.0,1.2625000476837158,0.0,1.4261904954910278,256.8921203613281,0.45126354694366455,0.565625011920929,2.5928096771240234,1.9786285161972046,0.7650103569030762,0.3105590045452118,0.2888198792934418,0.23395444452762604,0.16459627449512482,0.0020703934133052826,300.0,279.0,226.0,159.0,2.0,0
1038.0,0.0009633911540731788,-67.28931427001953,0.6646943092346191,0.6112588047981262,0.19137901067733765,0.8450330495834351,35.22645950317383,7.728934288024902,0.0,1.0,7.0,0.0,1.3250000476837158,0.0,1.4305720329284668,278.22991943359375,0.45296168327331543,0.581250011920929,2.607166051864624,1.9675415754318237,0.7692307829856873,0.3155818581581116,0.2919132113456726,0.22682446241378784,0.16469427943229675,0.0009861933067440987,320.0,296.0,230.0,167.0,1.0,0
1080.0,0.007407407276332378,-72.57804107666016,0.6695075631141663,0.6144769191741943,0.19238457083702087,0.8509284853935242,35.157859802246094,7.7956318855285645,0.0,1.0,9.0,0.0,1.3875000476837158,0.0,1.4432765245437622,289.60174560546875,0.45214521884918213,0.596875011920929,2.5971951484680176,2.0058579444885254,0.7878788113594055,0.31439393758773804,0.2926136255264282,0.22253787517547607,0.16287878155708313,0.007575757801532745,332.0,309.0,235.0,172.0,8.0,4
1138.0,0.007908611558377743,-76.92951202392578,0.6732318997383118,0.6133185029029846,0.19210520386695862,0.8457260727882385,35.061912536621094,7.851718902587891,0.0,1.0,7.0,0.0,1.4500000476837158,0.0,1.4457474946975708,300.01837158203125,0.45396825671195984,0.612500011920929,2.5944783687591553,2.008202314376831,0.7949865460395813,0.3178155720233917,0.2891674041748047,0.22112801671028137,0.1638316959142685,0.00805729627609253,355.0,323.0,247.0,183.0,9.0,4
1176.0,0.006802720949053764,-83.82194519042969,0.6913043260574341,0.6159540414810181,0.1946919858455658,0.8547132611274719,35.056732177734375,7.7884602546691895,0.0,1.0,6.0,0.0,1.5,0.0,1.4477391242980957,303.1311340332031,0.4603658616542816,0.625,2.6037583351135254,1.9984655380249023,0.8078261017799377,0.31913042068481445,0.29304346442222595,0.22173912823200226,0.15913043916225433,0.006956521887332201,367.0,337.0,255.0,183.0,8.0,3
1228.0,0.005700325593352318,-88.32351684570312,0.7115544676780701,0.619019091129303,0.19601717591285706,0.8543219566345215,35.14981460571289,7.8785834312438965,0.0,1.0,6.0,0.0,1.5499999523162842,0.0,1.4369077682495117,323.55316162109375,0.47965115308761597,0.637499988079071,2.603104591369629,2.0000345706939697,0.8187863826751709,0.31255194544792175,0.2926018238067627,0.2211138755083084,0.167913556098938,0.0058187865652143955,376.0,352.0,266.0,202.0,7.0,3
1311.0,0.010678871534764767,-89.21062469482422,0.6995341777801514,0.6221259236335754,0.19576090574264526,0.8597666025161743,35.07438659667969,7.982165813446045,0.0,1.0,6.0,0.0,1.600000023841858,0.0,1.4437111616134644,333.3100280761719,0.4876033067703247,0.6499999761581421,2.5896077156066895,2.0250656604766846,0.7965838313102722,0.30822980403900146,0.2942546606063843,0.2197204977273941,0.16692546010017395,0.010869565419852734,397.0,379.0,283.0,215.0,14.0,4
1373.0,0.008739985525608063,-93.40451049804688,0.7019230723381042,0.62184739112854,0.1976020783185959,0.8583776950836182,35.06948471069336,7.943692207336426,0.0,1.0,10.0,0.0,1.649999976158142,0.0,1.442603588104248,333.3100280761719,0.4828495979309082,0.6625000238418579,2.5944535732269287,2.0154125690460205,0.7914201021194458,0.3121301829814911,0.29289939999580383,0.21745562553405762,0.16863904893398285,0.008875739760696888,422.0,396.0,294.0,228.0,12.0,1
1436.0,0.013231197372078896,-97.82503509521484,0.707833468914032,0.6214810609817505,0.1975335031747818,0.8561415076255798,35.057186126708984,8.14687728881836,0.0,1.0,8.0,0.0,1.6124999523162842,0.0,1.4419901371002197,364.9979553222656,0.49234694242477417,0.653124988079071,2.577763557434082,2.0409622192382812,0.8002822995185852,0.30345800518989563,0.29287227988243103,0.2166549116373062,0.17360621690750122,0.013408609665930271,430.0,415.0,307.0,246.0,19.0,1
1516.0,0.018469657748937607,-101.70369720458984,0.6958556175231934,0.6170803308486938,0.19645805656909943,0.8519608378410339,34.950157165527344,8.288397789001465,0.0,1.0,4.0,0.0,1.5750000476837158,0.0,1.449465274810791,364.9979553222656,0.5024999976158142,0.543749988079071,2.5553622245788574,2.0624399185180664,0.8054812550544739,0.3008021414279938,0.2914438545703888,0.21657754480838776,0.1724599003791809,0.01871657744050026,450.0,436.0,324.0,258.0,28.0,4
1561.0,0.017296604812145233,-109.51805877685547,0.7100130319595337,0.6175180673599243,0.19751738011837006,0.8587794899940491,34.908203125,8.227303504943848,0.0,1.0,3.0,0.0,1.537500023841858,0.0,1.4470741748809814,392.2525634765625,0.5158150792121887,0.43437498807907104,2.5576908588409424,2.0570287704467773,0.8205461502075195,0.29843953251838684,0.2951885461807251,0.21846553683280945,0.17035110294818878,0.017555266618728638,459.0,454.0,336.0,262.0,27.0,4
1615.0,0.016099071130156517,-115.36044311523438,0.7397605776786804,0.6208007335662842,0.19782210886478424,0.8631758093833923,35.005428314208984,8.232931137084961,0.0,1.0,5.0,0.0,1.5,0.0,1.4430371522903442,407.26708984375,0.5295508503913879,0.625,2.5622808933258057,2.0544309616088867,0.8298676609992981,0.2974165081977844,0.2955261468887329,0.2161310613155365,0.17454315721988678,0.016383113339543343,472.0,469.0,343.0,277.0,26.0,3
1690.0,0.015384615398943424,-117.8440933227539,0.7276006937026978,0.622595489025116,0.19575922191143036,0.8623466491699219,35.05466842651367,8.132916450500488,0.0,1.0,4.0,0.0,1.4500000476837158,0.0,1.4392062425613403,414.0355529785156,0.5518018007278442,0.512499988079071,2.567962169647217,2.0514090061187744,0.8244137167930603,0.2928442656993866,0.2994588017463684,0.2188815325498581,0.17318099737167358,0.01563439518213272,487.0,498.0,364.0,288.0,26.0,3
1754.0,0.02223489247262478,-123.57136535644531,0.7370242476463318,0.6226531863212585,0.19657346606254578,0.8623220324516296,34.847354888916016,8.365609169006348,0.0,1.0,7.0,0.0,1.399999976158142,0.0,1.448904275894165,421.7001647949219,0.5635964870452881,0.6000000238418579,2.541804790496826,2.0773706436157227,0.8316032290458679,0.2895040512084961,0.2975778579711914,0.2185697853565216,0.17185698449611664,0.022491348907351494,502.0,516.0,379.0,298.0,39.0,4
1807.0,0.022136136889457703,-129.82472229003906,0.7473389506340027,0.6238374710083008,0.1989818960428238,0.8648911714553833,34.87427520751953,8.354425430297852,0.0,1.0,4.0,0.0,1.350000023841858,0.0,1.4475630521774292,439.504638671875,0.5747863054275513,0.48750001192092896,2.5415029525756836,2.07855224609375,0.8459383845329285,0.29019609093666077,0.29411765933036804,0.2207282930612564,0.1725490242242813,0.02240896411240101,518.0,525.0,394.0,308.0,40.0,4
15.0,0.0,253.9725341796875,0.0,0.3385268747806549,0.3877716660499573,1.0,37.863162994384766,10.914907455444336,0.0,1.0,1.0,0.0,0.6499999761581421,0.0,1.5199999809265137,0.0,0.0,0.1875,2.6457512378692627,0.9709506034851074,0.0,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,3.0,0.0,0.0,2.0,0.0,4
45.0,0.0,273.5833740234375,0.0,0.41098272800445557,0.32149258255958557,1.0,41.29513931274414,9.68972110748291,0.0,1.0,2.0,0.0,0.75,0.0,1.2999999523162842,0.0,0.0,0.26249998807907104,2.6457512378692627,1.9054172039031982,0.0,0.29629629850387573,0.1111111119389534,0.3333333432674408,0.25925925374031067,0.0,8.0,3.0,9.0,7.0,0.0,4
71.0,0.0,254.0349578857422,0.0,0.45626774430274963,0.30141860246658325,1.0,40.791934967041016,9.693153381347656,0.0,0.0,0.0,0.0,0.8500000238418579,0.0,1.3884615898132324,0.0,0.0,0.03750000149011612,2.531458854675293,1.7251813411712646,0.0,0.42307692766189575,0.03846153989434242,0.26923078298568726,0.26923078298568726,0.0,22.0,2.0,14.0,14.0,0.0,4
135.0,0.0,237.6502685546875,0.0,0.5091707110404968,0.26799291372299194,1.0,40.911895751953125,9.200042724609375,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.4274336099624634,0.0,0.0,0.012500000186264515,2.6190953254699707,1.6981357336044312,0.0,0.44247788190841675,0.044247787445783615,0.32743361592292786,0.18584071099758148,0.0,50.0,5.0,37.0,21.0,0.0,2
161.0,0.0,229.26390075683594,0.0,0.5312557816505432,0.24641099572181702,1.0,40.92466354370117,10.186717987060547,0.0,1.0,1.0,0.0,0.9750000238418579,0.0,1.4422534704208374,0.0,0.0,0.10625000298023224,2.5824625492095947,1.697982668876648,0.0,0.4647887349128723,0.0422535203397274,0.27464789152145386,0.21830986440181732,0.0,66.0,6.0,39.0,31.0,0.0,4
179.0,0.0,220.79336547851562,0.0,0.5460543632507324,0.251039981842041,1.0,41.248992919921875,10.086308479309082,0.0,1.0,1.0,0.0,1.0,0.0,1.4531645774841309,0.0,0.0,0.10000000149011612,2.607686996459961,1.631822109222412,0.0,0.4873417615890503,0.025316456332802773,0.2531645596027374,0.23417721688747406,0.0,77.0,4.0,40.0,37.0,0.0,4
237.0,0.004219409078359604,217.0227508544922,0.0,0.5601103901863098,0.2541677951812744,1.0,40.92463684082031,10.331199645996094,0.0,1.0,1.0,0.0,1.024999976158142,0.0,1.4553990364074707,0.0,0.0,0.10625000298023224,2.5752317905426025,1.7430636882781982,0.0,0.46948355436325073,0.04694835841655731,0.24413146078586578,0.23474177718162537,0.004694835748523474,100.0,10.0,52.0,50.0,1.0,4
264.0,0.0,211.15496826171875,0.0,0.5656466484069824,0.24734269082546234,1.0,40.80699920654297,10.662182807922363,0.0,0.0,0.0,0.0,1.0499999523162842,0.0,1.436326503753662,0.0,0.0,0.012500000186264515,2.5365006923675537,1.7118808031082153,0.0,0.4612244963645935,0.044897958636283875,0.2571428716182709,0.23673468828201294,0.0,113.0,11.0,63.0,58.0,0.0,4
286.0,0.0,202.77224731445312,0.0,0.5706169605255127,0.24313053488731384,1.0,40.666744232177734,10.590415954589844,0.0,1.0,1.0,0.0,1.0750000476837158,0.0,1.4384328126907349,0.0,0.0,0.11874999850988388,2.5348100662231445,1.739818811416626,0.0,0.45895522832870483,0.05597015097737312,0.24253731966018677,0.24253731966018677,0.0,123.0,15.0,65.0,65.0,0.0,0
345.0,0.0,197.15391540527344,0.0,0.571679413318634,0.24315908551216125,1.0,40.92882537841797,10.42151165008545,0.0,1.0,2.0,0.0,1.100000023841858,0.0,1.463043451309204,0.0,0.0,0.22499999403953552,2.552870512008667,1.7005081176757812,0.0,0.4875776469707489,0.05279503017663956,0.20496894419193268,0.25465837121009827,0.0,157.0,17.0,66.0,82.0,0.0,4
380.0,0.0,191.9962921142578,0.0,0.5728737711906433,0.24082130193710327,1.0,40.90439987182617,10.691510200500488,0.0,1.0,1.0,0.0,1.125,0.0,1.4484764337539673,0.0,0.0,0.13124999403953552,2.5224599838256836,1.7158923149108887,0.01939058117568493,0.4736842215061188,0.05263157933950424,0.21606647968292236,0.2576177418231964,0.0,171.0,19.0,78.0,93.0,0.0,4
413.0,0.0,183.7189178466797,0.0,0.5666064023971558,0.23642295598983765,0.9930527806282043,40.76125717163086,10.80387020111084,0.0,1.0,1.0,0.0,1.149999976158142,0.0,1.4443037509918213,0.0,0.0,0.13750000298023224,2.496175527572632,1.7101479768753052,0.08607594668865204,0.47088608145713806,0.048101264983415604,0.2278480976819992,0.2531645596027374,0.0,186.0,19.0,90.0,100.0,0.0,4
487.0,0.0,182.11251831054688,0.012738853693008423,0.5598923563957214,0.23281091451644897,0.9959462881088257,40.623905181884766,10.758124351501465,0.0,1.0,1.0,0.0,1.0125000476837158,0.0,1.4458599090576172,0.0,0.0,0.10312499850988388,2.5075011253356934,1.7473129034042358,0.1104033961892128,0.46496814489364624,0.06369426846504211,0.2165605127811432,0.25477707386016846,0.0,219.0,30.0,102.0,120.0,0.0,4
510.0,0.0,175.40379333496094,0.05882352963089943,0.5640035271644592,0.24522310495376587,1.0,40.816497802734375,10.713682174682617,0.0,0.0,0.0,0.0,0.875,0.0,1.4367140531539917,18.115427017211914,0.042553190141916275,0.03125,2.5073742866516113,1.7500792741775513,0.1399594247341156,0.4584178626537323,0.06288032233715057,0.21298174560070038,0.26572006940841675,0.0,226.0,31.0,105.0,131.0,0.0,4
540.0,0.0,167.38616943359375,0.08123791217803955,0.5691301226615906,0.24527594447135925,1.0,40.85848617553711,10.66415023803711,0.0,1.0,1.0,0.0,0.737500011920929,0.0,1.4419729709625244,26.521278381347656,0.06060606241226196,0.16562500596046448,2.5308079719543457,1.734171748161316,0.1663442999124527,0.4661508798599243,0.059961315244436264,0.20309478044509888,0.27079305052757263,0.0,241.0,31.0,105.0,140.0,0.0,0
