n_orders_in_system,n_express_orders_pct,avg_due_date_tightness,fraction_already_late,zone_utilization_avg,zone_utilization_std,bottleneck_zone,avg_remaining_proc_time,std_remaining_proc_time,throughput_last_30min,breakdown_flag,n_broken_stations,lunch_break_flag,surge_multiplier,batch_pending_flag,avg_priority_weight,max_tardiness_so_far,sla_breach_rate_current,disruption_intensity,queue_imbalance,job_mix_entropy,time_pressure_ratio,pct_type_A,pct_type_B,pct_type_C,pct_type_D,pct_type_E,count_type_A,count_type_B,count_type_C,count_type_D,count_type_E,job_type_encoded,proc_time_next_station,remaining_proc_time,time_to_due,time_in_system,critical_ratio,station_queue_at_next,priority_score
1499.0,0.09472981840372086,-57.4256477355957,0.5590816736221313,0.5016931295394897,0.3251349627971649,0.9313751459121704,33.03748321533203,9.073384284973145,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.504726529121399,308.87933349609375,0.20270270109176636,0.375,2.17736554145813,2.2247941493988037,0.6374071836471558,0.192437544465065,0.3045239746570587,0.24848075211048126,0.15867656469345093,0.09588116407394409,285.0,451.0,368.0,235.0,142.0,0.0,0.0,0.0,-331.2898254394531,451.2898254394531,999.0,0.0,0.9146693508032148
1499.0,0.09472981840372086,-57.4256477355957,0.5590816736221313,0.5016931295394897,0.3251349627971649,0.9313751459121704,33.03748321533203,9.073384284973145,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.504726529121399,308.87933349609375,0.20270270109176636,0.375,2.17736554145813,2.2247941493988037,0.6374071836471558,0.192437544465065,0.3045239746570587,0.24848075211048126,0.15867656469345093,0.09588116407394409,285.0,451.0,368.0,235.0,142.0,4.0,0.0,0.0,-37.11690139770508,97.11690521240234,999.0,0.0,1.0
1499.0,0.09472981840372086,-57.4256477355957,0.5590816736221313,0.5016931295394897,0.3251349627971649,0.9313751459121704,33.03748321533203,9.073384284973145,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.504726529121399,308.87933349609375,0.20270270109176636,0.375,2.17736554145813,2.2247941493988037,0.6374071836471558,0.192437544465065,0.3045239746570587,0.24848075211048126,0.15867656469345093,0.09588116407394409,285.0,451.0,368.0,235.0,142.0,0.0,0.0,0.0,-282.90155029296875,402.90155029296875,999.0,0.0,0.6666666666666667
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,0.0,0.0,0.0,-354.1683654785156,474.1683654785156,999.0,0.0,0.6666666666666667
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,0.0,0.0,0.0,-370.8876953125,490.8876953125,999.0,0.0,0.8091796056672211
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,4.0,0.0,0.0,-64.74250030517578,124.74250030517578,999.0,0.0,1.0
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,4.0,0.0,0.0,-9.130278587341309,69.13027954101562,999.0,0.0,0.9974760318822675
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,4.0,0.0,0.0,-287.9537048339844,347.9537048339844,999.0,0.0,1.0
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,0.0,0.0,0.0,-345.0,465.0,999.0,0.0,0.9166666666666667
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,4.0,0.0,0.0,-519.5017700195312,579.5017700195312,999.0,0.0,1.0
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,0.0,0.0,0.0,-236.12399291992188,356.1239929199219,999.0,0.0,0.9050245698009873
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,0.0,0.0,0.0,-435.0,555.0,999.0,0.0,0.9166666666666667
1492.0,0.08512064069509506,-49.58021545410156,0.541751503944397,0.5480146408081055,0.3581624925136566,0.9992074370384216,33.796077728271484,8.826034545898438,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.458655834197998,414.63458251953125,0.26679104566574097,0.17499999701976776,2.2214505672454834,2.1983349323272705,0.6225390434265137,0.1595383584499359,0.32450780272483826,0.2518669366836548,0.1778682917356491,0.08621860295534134,235.0,478.0,371.0,262.0,127.0,4.0,0.0,0.0,-109.14372253417969,169.1437225341797,999.0,0.0,1.0
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,4.0,0.0,0.0,-135.0,195.0,999.0,0.0,1.0
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,4.0,0.0,0.0,-70.20783233642578,130.20782470703125,999.0,0.0,1.0
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,0.0,0.0,0.0,-435.0,555.0,999.0,0.0,0.9166666666666667
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,0.0,0.0,0.0,-375.63037109375,495.63037109375,999.0,0.0,0.9166666666666667
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,0.0,0.0,0.0,-210.0,330.0,999.0,0.0,0.9166666666666667
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,0.0,0.0,0.0,-385.6704406738281,505.6704406738281,999.0,0.0,0.9141921525294312
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,0.0,0.0,0.0,-300.0,420.0,999.0,0.0,0.6712917773416437
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,0.0,0.0,0.0,-390.0,510.0,999.0,0.0,0.9166666666666667
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,4.0,0.0,0.0,6.620877265930176,53.37912368774414,999.0,0.0,0.9668956144042982
1511.0,0.08735936135053635,-53.51448440551758,0.5414993166923523,0.5165771842002869,0.3332490622997284,0.9373250603675842,33.50640869140625,9.032737731933594,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4757697582244873,353.5732421875,0.21387283504009247,0.2750000059604645,2.216369152069092,2.2274909019470215,0.6224899888038635,0.188085675239563,0.2945113778114319,0.24765729904174805,0.18139223754405975,0.08835341036319733,281.0,440.0,370.0,271.0,132.0,4.0,0.0,0.0,-449.8039855957031,509.8039855957031,999.0,0.0,1.0
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,0.0,0.0,0.0,-436.8387145996094,556.8387451171875,999.0,0.0,0.9166666666666667
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,4.0,0.0,0.0,-75.32775115966797,135.32774353027344,999.0,0.0,1.0
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,0.0,0.0,0.0,-300.0,420.0,999.0,0.0,0.6666666666666667
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,4.0,0.0,0.0,-68.40872955322266,128.40872192382812,999.0,0.0,0.9971740641048854
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,4.0,0.0,0.0,-18.294178009033203,78.29418182373047,999.0,0.0,1.0
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,4.0,0.0,0.0,0.0,60.0,999.0,0.0,1.0
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,0.0,0.0,0.0,-151.89773559570312,271.8977355957031,999.0,0.0,0.9166666666666667
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,0.0,0.0,0.0,-231.23123168945312,351.2312316894531,999.0,0.0,0.9166666666666667
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,4.0,0.0,0.0,-76.36982727050781,136.3698272705078,999.0,0.0,1.0
1535.0,0.08925081789493561,-52.68479537963867,0.560606062412262,0.5196480751037598,0.33895188570022583,0.9346862435340881,33.4893684387207,8.944663047790527,0.0,1.0,3.0,0.0,1.2999999523162842,0.0,1.470421552658081,397.07794189453125,0.2823984622955322,0.375,2.2216498851776123,2.222553014755249,0.6357048749923706,0.17984189093112946,0.28919631242752075,0.26811593770980835,0.17259551584720612,0.09025032818317413,273.0,439.0,407.0,262.0,137.0,4.0,0.0,0.0,-356.0006103515625,416.0006103515625,999.0,0.0,1.0
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,4.0,0.0,0.0,-366.8275146484375,426.8275146484375,999.0,0.0,1.0
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,4.0,0.0,0.0,-51.0931396484375,111.0931396484375,999.0,0.0,1.0
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,4.0,0.0,0.0,0.0,60.0,999.0,0.0,1.0
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,4.0,0.0,0.0,-490.5514831542969,550.5514526367188,999.0,0.0,1.0
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,4.0,0.0,0.0,-90.0,150.0,999.0,0.0,1.0
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,0.0,0.0,0.0,-255.0,375.0,999.0,0.0,0.9034340592967229
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,0.0,0.0,0.0,-255.0,375.0,999.0,0.0,0.727411115492472
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,0.0,0.0,0.0,-280.1910400390625,400.1910400390625,999.0,0.0,0.9166666666666667
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,0.0,0.0,0.0,-188.196533203125,308.196533203125,999.0,0.0,0.9166666666666667
1539.0,0.09096816182136536,-54.81393814086914,0.5492125749588013,0.49327436089515686,0.3304952383041382,0.9677225947380066,33.859500885009766,9.093725204467773,0.0,1.0,1.0,0.0,1.2999999523162842,0.0,1.4592519998550415,340.9332580566406,0.2540983557701111,0.17499999701976776,2.2210588455200195,2.221200942993164,0.6325459480285645,0.1627296656370163,0.3011811077594757,0.25524935126304626,0.18897637724876404,0.09186352044343948,248.0,459.0,389.0,288.0,140.0,0.0,0.0,0.0,-467.2667541503906,587.2667846679688,999.0,0.0,0.9166666666666667
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,4.0,0.0,0.0,-51.77735137939453,111.77735137939453,999.0,0.0,1.0
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,0.0,0.0,0.0,-301.93243408203125,421.93243408203125,999.0,0.0,0.8156335958590698
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,4.0,0.0,0.0,-120.0289077758789,180.02891540527344,999.0,0.0,1.0
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,0.0,0.0,0.0,-173.8820343017578,293.8820495605469,999.0,0.0,0.8872608084277144
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,4.0,0.0,0.0,-45.0,105.0,999.0,0.0,1.0
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,4.0,0.0,0.0,-47.43008041381836,107.43008422851562,999.0,0.0,1.0
1509.0,0.09078860282897949,-52.60071563720703,0.5365526676177979,0.5272597074508667,0.34541943669319153,0.9766827821731567,33.62753677368164,9.087499618530273,0.0,1.0,2.0,0.0,1.2999999523162842,0.0,1.4693493843078613,375.4485168457031,0.25189393758773804,0.2750000059604645,2.2260985374450684,2.212697982788086,0.6277666091918945,0.16767270863056183,0.3031522333621979,0.2689470052719116,0.16834339499473572,0.09188464283943176,250.0,452.0,401.0,251.0,137.0,0.0,0.0,0.0,-419.0886535644531,539.088623046875,999.0,0.0,0.9166666666666667
